Date,Symbol,Open,High,Low,Close,Adj Close,Volume,LogReturn
1992-11-06,UKX,2714.899902,2715.100098,2701.000000,2702.699951,2702.699951,0,-0.003103
1992-11-09,UKX,2702.699951,2705.800049,2694.199951,2695.399902,2695.399902,0,-0.002705
1992-11-10,UKX,2696.100098,2718.100098,2689.600098,2714.600098,2714.600098,0,0.007098
1992-11-11,UKX,2719.000000,2720.699951,2695.500000,2696.800049,2696.800049,0,-0.006579
1992-11-12,UKX,2705.699951,2733.800049,2705.699951,2726.399902,2726.399902,0,0.010916
1992-11-13,UKX,2717.800049,2718.300049,2696.300049,2697.500000,2697.500000,0,-0.010657
1992-11-16,UKX,2688.699951,2694.899902,2678.300049,2679.600098,2679.600098,0,-0.006658
1992-11-17,UKX,2668.699951,2686.699951,2667.500000,2679.199951,2679.199951,0,-0.000149
1992-11-18,UKX,2679.600098,2706.399902,2670.699951,2704.000000,2704.000000,0,0.009214
1992-11-19,UKX,2710.600098,2712.600098,2701.899902,2706.199951,2706.199951,0,0.000813
1992-11-20,UKX,2705.100098,2732.899902,2701.899902,2732.399902,2732.399902,0,0.009635
1992-11-23,UKX,2730.300049,2745.199951,2719.699951,2722.899902,2722.899902,0,-0.003483
1992-11-24,UKX,2720.500000,2729.000000,2704.600098,2727.100098,2727.100098,0,0.001541
1992-11-25,UKX,2727.300049,2728.000000,2708.600098,2709.600098,2709.600098,0,-0.006438
1992-11-27,UKX,2747.100098,2761.899902,2738.000000,2760.100098,2760.100098,0,0.018466
1992-11-30,UKX,2760.800049,2784.100098,2759.399902,2778.800049,2778.800049,0,0.006752
1992-12-01,UKX,2772.000000,2794.699951,2768.199951,2792.000000,2792.000000,0,0.004739
1992-12-02,UKX,2775.000000,2784.300049,2762.100098,2764.100098,2764.100098,0,-0.010043
1992-12-03,UKX,2758.399902,2777.699951,2758.000000,2771.000000,2771.000000,0,0.002493
1992-12-04,UKX,2775.500000,2775.500000,2753.699951,2759.399902,2759.399902,0,-0.004195
1992-12-07,UKX,2759.100098,2776.000000,2751.800049,2754.500000,2754.500000,0,-0.001777
1992-12-08,UKX,2750.199951,2769.899902,2745.699951,2769.800049,2769.800049,0,0.005539
1992-12-09,UKX,2773.800049,2775.100098,2749.399902,2750.699951,2750.699951,0,-0.006920
1992-12-10,UKX,2740.600098,2749.199951,2725.899902,2726.500000,2726.500000,0,-0.008837
1992-12-11,UKX,2716.100098,2720.500000,2704.199951,2716.199951,2716.199951,0,-0.003785
1992-12-14,UKX,2709.800049,2726.100098,2709.800049,2721.800049,2721.800049,0,0.002060
1992-12-15,UKX,2717.699951,2723.300049,2710.399902,2717.899902,2717.899902,0,-0.001434
1992-12-16,UKX,2715.399902,2732.899902,2713.100098,2732.800049,2732.800049,0,0.005467
1992-12-17,UKX,2725.399902,2748.000000,2725.399902,2740.300049,2740.300049,0,0.002741
1992-12-18,UKX,2743.300049,2789.699951,2743.000000,2789.699951,2789.699951,0,0.017867
1992-12-21,UKX,2793.899902,2807.699951,2788.199951,2807.699951,2807.699951,0,0.006432
1992-12-22,UKX,2807.399902,2845.600098,2805.399902,2842.000000,2842.000000,0,0.012142
1992-12-23,UKX,2841.300049,2841.300049,2818.899902,2827.399902,2827.399902,0,-0.005151
1992-12-24,UKX,2831.199951,2840.600098,2824.600098,2827.500000,2827.500000,0,0.000035
1992-12-29,UKX,2828.300049,2848.899902,2825.500000,2847.800049,2847.800049,0,0.007154
1992-12-30,UKX,2836.199951,2844.300049,2829.300049,2832.500000,2832.500000,0,-0.005387
1992-12-31,UKX,2839.300049,2846.699951,2839.000000,2846.500000,2846.500000,0,0.004930
1993-01-04,UKX,2841.800049,2867.899902,2830.300049,2861.500000,2861.500000,0,0.005256
1993-01-05,UKX,2860.000000,2870.199951,2830.100098,2833.600098,2833.600098,0,-0.009798
1993-01-06,UKX,2829.000000,2839.199951,2823.600098,2826.000000,2826.000000,0,-0.002686
1993-01-07,UKX,2823.600098,2825.500000,2805.500000,2816.500000,2816.500000,0,-0.003367
1993-01-08,UKX,2801.899902,2813.100098,2797.899902,2799.199951,2799.199951,0,-0.006161
1993-01-11,UKX,2800.699951,2801.399902,2761.500000,2773.399902,2773.399902,0,-0.009260
1993-01-12,UKX,2774.100098,2778.399902,2757.399902,2757.899902,2757.899902,0,-0.005604
1993-01-13,UKX,2759.699951,2768.300049,2740.699951,2745.300049,2745.300049,0,-0.004579
1993-01-14,UKX,2751.800049,2771.300049,2751.800049,2759.199951,2759.199951,0,0.005050
1993-01-15,UKX,2756.199951,2768.399902,2749.399902,2765.100098,2765.100098,0,0.002136
1993-01-18,UKX,2766.600098,2775.600098,2757.399902,2763.100098,2763.100098,0,-0.000724
1993-01-19,UKX,2756.000000,2759.300049,2735.899902,2737.600098,2737.600098,0,-0.009272
1993-01-20,UKX,2730.699951,2748.699951,2727.600098,2748.699951,2748.699951,0,0.004046
1993-01-21,UKX,2751.699951,2773.699951,2745.500000,2773.300049,2773.300049,0,0.008910
1993-01-22,UKX,2776.100098,2794.600098,2773.399902,2781.199951,2781.199951,0,0.002845
1993-01-25,UKX,2780.300049,2783.100098,2763.899902,2771.899902,2771.899902,0,-0.003350
1993-01-26,UKX,2776.699951,2836.199951,2772.899902,2835.699951,2835.699951,0,0.022756
1993-01-27,UKX,2842.899902,2853.899902,2829.600098,2832.500000,2832.500000,0,-0.001129
1993-01-28,UKX,2820.899902,2836.000000,2815.699951,2816.899902,2816.899902,0,-0.005523
1993-01-29,UKX,2820.899902,2821.100098,2798.199951,2807.199951,2807.199951,0,-0.003449
1993-02-01,UKX,2821.899902,2854.500000,2821.899902,2851.600098,2851.600098,0,0.015693
1993-02-02,UKX,2849.399902,2859.699951,2829.699951,2834.399902,2834.399902,0,-0.006050
