Date,Symbol,NBars1min,RV_1min,BPV_1min,NBars_1min,RV_5min,BPV_5min,NBars_5min,RV_10min,BPV_10min,NBars_10min,RV_15min,BPV_15min,NBars_15min,RV_30min,BPV_30min,NBars_30min,RVol_5min,LogRV_5min,Open_sess,Close_sess,High_sess,Low_sess,CloseToClose_LogRet,Overnight_LogRet
2025-01-08,NDX,390,0.0001419387,0.0001352421,390,0.0001776466,0.0001898398,78,0.0001222819,0.0001017463,39,0.0001618600,0.0001577737,26,0.0001956270,0.0002179525,13,0.0133284146,-8.6357141763,21170.3100000000,21174.8980000000,21246.6420000000,20980.7100000000,-0.0000377326,-0.0002544278
2025-01-10,NDX,390,0.0001441390,0.0001314898,390,0.0001854963,0.0001705796,78,0.0001984374,0.0001578012,39,0.0001815650,0.0002050419,26,0.0000785061,0.0000949868,13,0.0136197011,-8.5924758545,21018.4310000000,20848.7990000000,21021.4540000000,20701.9090000000,-0.0155200789,-0.0074167041
2025-01-13,NDX,390,0.0000969647,0.0000860114,390,0.0001163870,0.0001209978,78,0.0001298663,0.0001462714,39,0.0001352266,0.0001532973,26,0.0000806150,0.0000718907,13,0.0107882826,-9.0585893498,20599.7430000000,20782.0750000000,20798.7990000000,20536.6860000000,-0.0032055084,-0.0120177447
2025-01-14,NDX,390,0.0001074780,0.0001004450,390,0.0001349262,0.0001578053,78,0.0001418623,0.0001480407,39,0.0001817403,0.0001500915,26,0.0001110620,0.0000828175,13,0.0116157758,-8.9107822358,20911.8640000000,20761.6650000000,20965.8990000000,20614.8080000000,-0.0009825789,0.0062258171
2025-01-15,NDX,390,0.0000681864,0.0000671248,390,0.0000569635,0.0000593980,78,0.0000551381,0.0000471344,39,0.0000431344,0.0000478295,26,0.0000525644,0.0000404294,13,0.0075474151,-9.7731002829,21094.4190000000,21226.3200000000,21283.7970000000,21029.8100000000,0.0221336637,0.0159002457
2025-01-16,NDX,390,0.0000814767,0.0000836860,390,0.0000692179,0.0000754832,78,0.0000754564,0.0000653512,39,0.0000661880,0.0000429700,26,0.0000483601,0.0000523429,13,0.0083197286,-9.5782512821,21327.0630000000,21087.7200000000,21331.3860000000,21086.4190000000,-0.0065510405,0.0047349085
2025-01-17,NDX,390,0.0000529672,0.0000533529,390,0.0000353996,0.0000332671,78,0.0000254363,0.0000255118,39,0.0000249016,0.0000254500,26,0.0000237992,0.0000261019,13,0.0059497573,-10.2488096890,21498.4970000000,21447.9210000000,21518.6890000000,21329.5890000000,0.0169368371,0.0192921452
2025-01-20,NDX,209,0.0000211588,0.0000188969,209,0.0000148066,0.0000128366,42,0.0000126971,0.0000124292,21,0.0000136511,0.0000167089,14,0.0000127195,0.0000075090,7,0.0038479288,-11.1204404917,21569.4910000000,21535.9980000000,21627.0350000000,21473.9860000000,0.0040981430,0.0056521449
2025-01-21,NDX,390,0.0000662674,0.0000645913,390,0.0000746870,0.0000769345,78,0.0000271775,0.0000275954,39,0.0000607550,0.0000532314,26,0.0000134839,0.0000119868,13,0.0086421613,-9.5022051585,21557.9410000000,21564.9750000000,21621.3970000000,21377.5870000000,0.0013446102,0.0010183800
2025-01-22,NDX,390,0.0000285120,0.0000273879,390,0.0000195209,0.0000190858,78,0.0000189013,0.0000176156,39,0.0000255710,0.0000222799,26,0.0000155246,0.0000154968,13,0.0044182446,-10.8440256103,21767.4970000000,21846.6320000000,21942.3890000000,21756.1310000000,0.0129762970,0.0093474231
2025-01-23,NDX,390,0.0000255837,0.0000245831,390,0.0000224181,0.0000256416,78,0.0000236065,0.0000146569,39,0.0000219735,0.0000111810,26,0.0000166125,0.0000091721,13,0.0047347759,-10.7056417783,21739.5190000000,21897.8530000000,21898.7190000000,21718.0320000000,0.0023418277,-0.0049150115
2025-01-24,NDX,390,0.0000356807,0.0000354525,390,0.0000302089,0.0000258780,78,0.0000266388,0.0000176542,39,0.0000257335,0.0000232129,26,0.0000283065,0.0000097359,13,0.0054962608,-10.4073745299,21906.8100000000,21771.0430000000,21943.5640000000,21707.8970000000,-0.0058078114,0.0004089519
2025-01-27,NDX,390,0.0001515136,0.0001300473,390,0.0001502634,0.0001535686,78,0.0001446358,0.0001409397,39,0.0001282022,0.0001403528,26,0.0001260284,0.0001115596,13,0.0122581961,-8.8031209943,20991.4870000000,21130.2750000000,21291.8430000000,20966.9640000000,-0.0298739379,-0.0364638095
2025-01-28,NDX,390,0.0000781283,0.0000718182,390,0.0000849899,0.0000891967,78,0.0000789351,0.0000858265,39,0.0000984441,0.0001137176,26,0.0001158040,0.0000463227,13,0.0092189977,-9.3729779129,21174.5310000000,21451.9890000000,21501.6890000000,21035.3200000000,0.0151105221,0.0020922453
