Date,OriginDate,xi,beta,u,n_exceed,n_hist,converged,sigma,mu
2017-04-11,2017-04-10,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005162338774,0.00024851622291834075
2017-04-12,2017-04-11,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005107692005,0.0003053464968152224
2017-04-13,2017-04-12,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005255406588,0.0003677937744135072
2017-04-17,2017-04-13,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.00585405596,0.0004500253226182409
2017-04-18,2017-04-17,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005712236226,3.72725053773941e-05
2017-04-19,2017-04-18,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005693838367,0.0003447807574101531
2017-04-20,2017-04-19,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005618850579,0.0003129221477067602
2017-04-21,2017-04-20,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005492189213,6.532444881012997e-05
2017-04-24,2017-04-21,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005505556283,0.0003483176004729603
2017-04-25,2017-04-24,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005386337181,-2.1777902755067483e-05
2017-04-26,2017-04-25,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005275056542,0.00010432870895647588
2017-04-27,2017-04-26,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005176293062,0.0002799328532571317
2017-04-28,2017-04-27,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005079287336,0.0002521226196405598
2017-05-01,2017-04-28,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005058474359,0.0003182013439573302
2017-05-02,2017-05-01,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004955220121,0.00022151761376374215
2017-05-03,2017-05-02,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004872358882,0.00023614653602061983
2017-05-04,2017-05-03,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004830457306,0.00030250248483247415
2017-05-05,2017-05-04,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004756478516,0.0002525004185748112
2017-05-08,2017-05-05,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004687846975,0.0001581536797804397
2017-05-09,2017-05-08,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004624466366,0.0002671843498073725
2017-05-10,2017-05-09,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004592628638,0.0002958576287900496
2017-05-11,2017-05-10,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004536069064,0.00023772096975218683
2017-05-12,2017-05-11,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004578320057,0.00032658474255414967
2017-05-15,2017-05-12,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004576041978,0.0003080948086726359
2017-05-16,2017-05-15,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004520722944,0.00013968621214236962
2017-05-17,2017-05-16,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.004480903474,0.0002867250272504049
2017-05-18,2017-05-17,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.008436566322,0.000762941029675706
